Id,Sales
17216,6069.1396
18072,5769.925
18928,5769.925
19784,5810.762
20640,6098.0664
21496,393.11053
22352,6016.5244
23208,7491.124
24064,7491.124
24920,7491.124
25776,7752.644
26632,9111.648
27488,393.11053
28344,6016.5244
29200,6069.1396
30056,5769.925
30912,5769.925
31768,5810.762
32624,6098.0664
33480,393.11053
34336,6016.5244
35192,7491.124
36048,7491.124
36904,7491.124
37760,7752.644
38616,9111.648
39472,393.11053
40328,6016.5244
97,7305.715
953,7305.715
1809,7725.146
2665,9199.627
3521,190.22363
4377,5278.2114
5233,5608.798
6089,5508.127
6945,5508.127
7801,5548.9644
8657,5785.7456
9513,190.22363
10369,5278.2114
11225,7331.18
12081,7334.598
12937,7334.598
13793,7754.0293
14649,9199.627
15505,190.22363
16361,5278.2114
17217,5608.798
18073,5508.127
18929,5508.127
19785,5548.9644
20641,5785.7456
21497,190.22363
22353,5278.2114
23209,7331.18
24065,7334.598
24921,7334.598
25777,7754.0293
26633,9199.627
27489,190.22363
28345,190.22363
29201,5608.798
30057,5508.127
30913,5508.127
31769,5548.9644
32625,5785.7456
33481,190.22363
34337,5278.2114
35193,7331.18
36049,7334.598
36905,7334.598
37761,7754.0293
38617,9199.627
39473,190.22363
40329,5278.2114
98,6924.5776
954,6924.5776
1810,7320.982
2666,8834.496
3522,120.722244
4378,5371.949
5234,5409.0537
6090,5106.1177
6946,5106.1177
7802,5146.955
8658,5143.1924
9514,120.722244
10370,5371.949
11226,6986.006
12082,6972.7197
12938,6972.7197
13794,7369.124
14650,8905.309
15506,161.20258
16362,5372.8022
17218,5409.9067
18074,5154.26
18930,5154.26
19786,5195.097
20642,5503.0522
21498,161.20258
22354,5372.8022
23210,6986.006
24066,6972.7197
24922,6972.7197
25778,7369.124
26634,8905.309
27490,161.20258
28346,5372.8022
29202,5409.9067
30058,5154.26
30914,5154.26
31770,5195.097
32626,5503.0522
33482,161.20258
34338,5372.8022
35194,6986.006
36050,6972.7197
36906,6972.7197
37762,7369.124
38618,8905.309
39474,161.20258
40330,5372.8022
99,7001.4536
955,7001.4536
1811,7526.1826
2667,9049.935
3523,-57.99271
4379,5580.501
5235,5434.5317
6091,5164.008
6947,5164.008
7803,5204.845
8659,5355.1997
9515,-57.99271
10371,5580.501
11227,7062.029
12083,7001.4536
12939,7001.4536
13795,7526.1826
14651,9049.935
15507,-57.99271
16363,5580.501
17219,5434.5317
18075,5164.008
18931,5164.008
19787,5204.845
20643,5355.1997
21499,-57.99271
22355,5580.501
23211,7062.029
24067,7001.4536
24923,7001.4536
25779,7526.1826
26635,9049.935
27491,-57.99271
28347,5580.501
29203,5434.5317
30059,5164.008
30915,5164.008
31771,5252.9873
32627,5631.956
33483,-57.99271
34339,5580.501
35195,7062.882
36051,7049.5957
36907,7049.5957
37763,7574.3247
38619,9086.212
39475,-57.99271
40331,5580.501
100,7755.3647
956,7755.3647
1812,8016.885
2668,9352.2
3524,520.4326
4380,6355.792
5236,6393.7495
6092,6052.2373
6948,6052.2373
7804,6093.0747
8660,6380.379
9516,520.4326
10372,6355.792
11228,7816.793
12084,7803.507
12940,7803.507
13796,8065.027
14652,9352.2
15508,520.4326
16364,6355.792
17220,6393.7495
18076,6052.2373
18932,6052.2373
19788,6093.0747
20644,6380.379
21500,520.4326
22356,6355.792
23212,7816.793
24068,7803.507
24924,7803.507
25780,8065.027
26636,9352.2
27492,520.4326
28348,520.4326
29204,6393.7495
30060,6052.2373
30916,6052.2373
31772,6093.0747
32628,6380.379
33484,520.4326
34340,6355.792
35196,7816.793
36052,7803.507
36908,7803.507
37764,8065.027
38620,9352.2
39476,520.4326
40332,6355.792
101,6876.674
957,6876.674
1813,7273.7656
2669,8615.05
3525,289.382
4381,5541.536
5237,5594.1514
6093,5333.5127
6949,5333.5127
7805,5374.35
8661,5322.753
9517,289.382
10373,5541.536
11229,6924.816
12085,6924.816
12941,6924.816
13797,7321.9077
14653,8685.862
15509,329.86234
16365,5542.389
17221,5595.0044
18077,5381.655
18933,5381.655
19789,5422.492
20645,5730.4473
21501,329.86234
22357,5542.389
23213,6924.816
24069,6924.816
24925,6924.816
25781,7321.9077
26637,8685.862
27493,329.86234
28349,5542.389
29205,5595.0044
30061,5381.655
30917,5381.655
31773,5422.492
32629,5730.4473
33485,329.86234
34341,5542.389
35197,6924.816
36053,6924.816
36909,6924.816
37765,7321.9077
38621,8685.862
39477,329.86234
40333,5542.389
102,7949.151
958,7949.151
1814,8233.697
2670,9404.488
3526,544.4515
4382,6121.4062
5238,6451.9927
6094,6367.73
6950,6367.73
7806,6408.5674
8662,6479.434
9518,544.4515
10374,6121.4062
11230,7974.616
12086,7978.034
12942,7978.034
13798,8262.581
14654,9404.488
15510,544.4515
16366,6121.4062
17222,6451.9927
18078,6367.73
18934,6367.73
19790,6408.5674
20646,6479.434
21502,544.4515
22358,6121.4062
23214,7974.616
24070,7978.034
24926,7978.034
25782,8262.581
26638,9404.488
27494,544.4515
28350,544.4515
29206,6451.9927
30062,6367.73
30918,6367.73
31774,6408.5674
32630,6479.434
33486,544.4515
34342,6121.4062
35198,7974.616
36054,7978.034
36910,7978.034
37766,8262.581
38622,9404.488
39478,544.4515
40334,6121.4062
103,8933.044
959,8933.044
1815,9366.02
2671,10555.637
3527,589.01697
4383,6538.0737
5239,6985.7505
6095,6910.673
6951,6910.673
7807,6951.5103
8663,7057.679
9519,589.01697
10375,6538.0737
11231,8961.928
12087,8961.928
12943,8961.928
13799,9394.903
14655,10555.637
15511,589.01697
16367,6538.0737
17223,6985.7505
18079,6910.673
18935,6910.673
19791,6951.5103
20647,7057.679
21503,589.01697
22359,6538.0737
23215,8961.928
24071,8961.928
24927,8961.928
25783,9394.903
26639,10555.637
27495,589.01697
28351,589.01697
29207,6985.7505
30063,6910.673
30919,6910.673
31775,6951.5103
32631,7057.679
33487,589.01697
34343,6538.0737
35199,8961.928
36055,8961.928
36911,8961.928
37767,9394.903
38623,10555.637
39479,589.01697
40335,6538.0737
104,7519.02
960,7519.02
1816,7938.451
2672,9455.338
3528,181.24213
4384,5447.7886
5240,5778.375
6096,5677.704
6952,5677.704
7808,5718.5415
8664,5997.7275
9520,181.24213
10376,5447.7886
11232,7544.4854
12088,7547.9033
12944,7547.9033
13800,7967.3345
14656,9455.338
15512,181.24213
16368,5447.7886
17224,5778.375
18080,5677.704
18936,5677.704
19792,5718.5415
20648,5997.7275
21504,181.24213
22360,5447.7886
23216,7544.4854
24072,7547.9033
24928,7547.9033
25784,7967.3345
26640,9455.338
27496,181.24213
28352,181.24213
29208,5778.375
30064,5677.704
30920,5677.704
31776,5718.5415
32632,5997.7275
33488,181.24213
34344,5447.7886
35200,7544.4854
36056,7547.9033
36912,7547.9033
37768,7967.3345
38624,9455.338
39480,181.24213
40336,5447.7886
105,7402.197
961,7402.197
1817,7686.7437
2673,8937.007
3529,230.48816
4385,5733.466
5241,5908.7646
6097,5834.494
6953,5834.494
7809,5875.3315
8665,5750.906
9521,230.48816
10377,5733.466
11233,7431.08
12089,7431.08
12945,7431.08
13801,7715.627
14657,9048.312
15513,276.3059
16369,5779.283
17225,5922.047
18081,5863.3774
18937,5863.3774
19793,5904.215
20649,6094.0273
21505,276.3059
22361,5779.283
23217,7431.08
24073,7431.08
24929,7431.08
25785,7715.627
26641,9048.312
27497,276.3059
28353,5779.283
29209,5922.047
30065,5863.3774
30921,5863.3774
31777,5904.215
32633,6094.0273
33489,276.3059
34345,5779.283
35201,7431.08
36057,7431.08
36913,7431.08
37769,7715.627
38625,9048.312
39481,276.3059
40337,5779.283
106,7043.886
962,7043.886
1818,7205.3696
2674,8111.8716
3530,150.33147
4386,5678.098
5242,5716.0557
6098,5374.5435
6954,5374.5435
7810,5415.381
8666,5646.2383
9522,150.33147
10378,5678.098
11234,7105.3145
12090,7092.0283
12946,7092.0283
13802,7253.5117
14658,8323.235
15514,150.33147
16370,5678.098
17226,5716.0557
18082,5374.5435
18938,5374.5435
19794,5415.381
20650,5646.2383
21506,150.33147
22362,5678.098
23218,7105.3145
24074,7092.0283
24930,7092.0283
25786,7253.5117
26642,8323.235
27498,150.33147
28354,5678.098
29210,5716.0557
30066,5374.5435
30922,5374.5435
31778,5415.381
32634,5646.2383
33490,150.33147
34346,5678.098
35202,7105.3145
36058,7092.0283
36914,7092.0283
37770,7253.5117
38626,8323.235
39482,150.33147
40338,5678.098
107,7462.828
963,7462.828
1819,8010.5835
2675,9449.7295
3531,-208.36543
4387,5638.473
5243,5955.7773
6099,5839.5054
6955,5839.5054
7811,5880.343
8667,5964.5566
9523,-208.36543
10379,5638.473
11235,7475.011
12091,7462.828
12947,7462.828
13803,8010.5835
14659,9449.7295
15515,-208.36543
16371,5638.473
17227,5955.7773
18083,5839.5054
18939,5839.5054
19795,5880.343
20651,5964.5566
21507,-208.36543
22363,5638.473
23219,7475.011
24075,7462.828
24931,7462.828
25787,8010.5835
26643,9449.7295
27499,-208.36543
28355,5638.473
29211,5955.7773
30067,5839.5054
30923,5839.5054
31779,5909.226
32635,6164.824
33491,-208.36543
34347,5638.473
35203,7488.2935
36059,7491.7114
36915,7491.7114
37771,8039.467
38627,9466.748
39483,-208.36543
40339,5638.473
108,7613.65
964,7613.65
1820,8138.3784
2676,9544.1455
3532,298.9852
4388,5929.073
5244,5966.1777
6100,5695.654
6956,5695.654
7812,5736.491
8668,5721.0225
9524,298.9852
10380,5929.073
11236,7675.078
12092,7661.792
12948,7661.792
13804,8186.5205
14660,9580.423
15516,298.9852
16372,5929.073
17228,5967.031
18084,5743.796
18940,5743.796
19796,5784.6333
20652,6045.6133
21508,298.9852
22364,5929.073
23220,7675.078
24076,7661.792
24932,7661.792
25788,8186.5205
26644,9580.423
27500,298.9852
28356,5929.073
29212,5967.031
30068,5743.796
30924,5743.796
31780,5784.6333
32636,6045.6133
33492,298.9852
34348,5929.073
35204,7675.078
36060,7661.792
36916,7661.792
37772,8186.5205
38628,9580.423
39484,298.9852
40340,5929.073
109,8904.834
965,8904.834
1821,9313.142
2677,10904.742
3533,441.135
4389,6692.3325
5245,7206.609
6101,7122.346
6957,7122.346
7813,7163.1836
8669,7405.6206
9525,441.135
10381,6692.3325
11237,9026.768
12093,9030.186
12949,9030.186
13805,9438.493
14661,10904.742
15517,441.135
16373,6692.3325
17229,7206.609
18085,7122.346
18941,7122.346
19797,7163.1836
20653,7405.6206
21509,441.135
22365,6692.3325
23221,9026.768
24077,9030.186
24933,9030.186
25789,9438.493
26645,10904.742
27501,441.135
28357,441.135
29213,7206.609
30069,7122.346
30925,7122.346
31781,7163.1836
32637,7405.6206
33493,441.135
34349,6692.3325
35205,9026.768
36061,9030.186
36917,9030.186
37773,9438.493
38629,10904.742
39485,441.135
40341,6692.3325
110,8503.94
966,8503.94
1822,9371.765
2678,10539.472
3534,329.2232
4390,6164.7314
5246,6440.9893
6102,6340.3184
6958,6340.3184
7814,6381.156
8670,6539.831
9526,329.2232
10382,6164.7314
11238,8529.406
12094,8532.824
12950,8532.824
13806,9400.648
14662,10539.472
15518,329.2232
16374,6164.7314
17230,6440.9893
18086,6340.3184
18942,6340.3184
19798,6381.156
20654,6539.831
21510,329.2232
22366,6164.7314
23222,8529.406
24078,8532.824
24934,8532.824
25790,9400.648
26646,10539.472
27502,329.2232
28358,329.2232
29214,6440.9893
30070,6340.3184
30926,6340.3184
31782,6381.156
32638,6539.831
33494,329.2232
34350,329.2232
35206,8529.406
36062,8532.824
36918,8532.824
37774,9400.648
38630,10539.472
39486,329.2232
40342,6164.7314
111,8320.108
967,8320.108
1823,8581.625
2679,9795.111
3535,568.4054
4391,6930.655
5247,6967.7593
6103,6578.958
6959,6578.958
7815,6619.7954
8671,6496.5293
9527,568.4054
10383,6930.655
11239,8380.684
12095,8320.108
12951,8320.108
13807,8581.625
14663,9795.111
15519,568.4054
16375,6930.655
17231,6967.7593
18087,6578.958
18943,6578.958
19799,6619.7954
20655,6496.5293
21511,568.4054
22367,6930.655
23223,8380.684
24079,8320.108
24935,8320.108
25791,8581.625
26647,9795.111
27503,568.4054
28359,6930.655
29215,6967.7593
30071,6578.958
30927,6578.958
31783,6667.9375
32639,6963.974
33495,568.4054
34351,6930.655
35207,8381.537
36063,8368.251
36919,8368.251
37775,8629.768
38631,9925.674
39487,568.4054
40343,6930.655
112,8722.176
968,8722.176
1824,9107.457
2680,10476.218
3536,568.72437
4392,7148.3345
5248,7185.439
6104,6829.05
6960,6829.05
7816,6869.887
8672,6765.2847
9528,568.72437
10384,7148.3345
11240,8782.751
12096,8722.176
12952,8722.176
13808,9107.457
14664,10476.218
15520,568.72437
16376,7148.3345
17232,7185.439
18088,6829.05
18944,6829.05
19800,6869.887
20656,6765.2847
21512,568.72437
22368,7148.3345
23224,8782.751
24080,8722.176
24936,8722.176
25792,9107.457
26648,10476.218
27504,568.72437
28360,7148.3345
29216,7185.439
30072,6829.05
30928,6829.05
31784,6918.0293
32640,7149.626
33496,568.72437
34352,7148.3345
35208,8783.6045
36064,8770.318
36920,8770.318
37776,9155.6
38632,10572.246
39488,568.72437
40344,7148.3345
113,7187.8965
969,7187.8965
1825,7584.301
2681,9051.723
3537,145.43094
4393,5490.9297
5249,5528.887
6105,5273.24
6961,5273.24
7817,5314.0776
8673,5595.715
9529,145.43094
10385,5490.9297
11241,7249.3247
12097,7236.0386
12953,7236.0386
13809,7632.443
14665,9051.723
15521,145.43094
16377,5490.9297
17233,5528.887
18089,5273.24
18945,5273.24
19801,5314.0776
20657,5595.715
21513,145.43094
22369,5490.9297
23225,7249.3247
24081,7236.0386
24937,7236.0386
25793,7632.443
26649,9051.723
27505,145.43094
28361,145.43094
29217,5528.887
30073,5273.24
30929,5273.24
31785,5314.0776
32641,5595.715
33497,145.43094
34353,5490.9297
35209,7249.3247
36065,7236.0386
36921,7236.0386
37777,7632.443
38633,9051.723
39489,145.43094
40345,5490.9297
114,9259.43
970,9259.43
1826,9679.647
2682,10985.635
3538,601.9086
4394,7339.817
5250,7543.5156
6106,7234.4155
6962,7234.4155
7818,7275.253
8674,7160.3755
9530,601.9086
10386,7339.817
11242,9272.716
12098,9259.43
12954,9259.43
13810,9679.647
14666,10985.635
15522,601.9086
16378,7339.817
17234,7558.116
18090,7249.016
18946,7249.016
19802,7289.8535
20658,7463.341
21514,601.9086
22370,7339.817
23226,9287.317
24082,9274.031
24938,9274.031
25794,9694.249
26650,11052.787
27506,601.9086
28362,7339.817
29218,7558.116
30074,7249.016
30930,7249.016
31786,7289.8535
32642,7463.341
33498,601.9086
34354,7339.817
35210,9287.317
36066,9274.031
36922,9274.031
37778,9694.249
38634,11052.787
39490,601.9086
40346,7339.817
115,7846.535
971,7846.535
1827,8394.289
2683,9791.325
3539,255.7156
4395,6052.0103
5251,6369.3145
6107,6253.0425
6963,6253.0425
7819,6293.88
8675,6335.9814
9531,255.7156
10387,6052.0103
11243,7858.7183
12099,7846.535
12955,7846.535
13811,8394.289
14667,9791.325
15523,255.7156
16379,6052.0103
17235,6369.3145
18091,6253.0425
18947,6253.0425
19803,6293.88
20659,6335.9814
21515,255.7156
22371,6052.0103
23227,7858.7183
24083,7846.535
24939,7846.535
25795,8394.289
26651,9791.325
27507,255.7156
28363,6052.0103
29219,6369.3145
30075,6253.0425
30931,6253.0425
31787,6322.763
32643,6536.249
33499,255.7156
34355,6052.0103
35211,7872.0005
36067,7875.4185
36923,7875.4185
37779,8423.173
38635,9808.344
39491,255.7156
40347,6052.0103
116,7462.0674
972,7462.0674
1828,7881.4985
2684,9317.751
3540,322.078
4396,5236.069
5252,5589.6846
6108,5524.323
6964,5524.323
7820,5565.1606
8676,5530.9087
9532,322.078
10388,5236.069
11244,7423.34
12100,7462.0674
12956,7462.0674
13812,7881.4985
14668,9317.751
15524,322.078
16380,5236.069
17236,5589.6846
18092,5524.323
18948,5524.323
19804,5565.1606
20660,5530.9087
21516,322.078
22372,5236.069
23228,7423.34
24084,7462.0674
24940,7462.0674
25796,7881.4985
26652,9317.751
27508,322.078
28364,5236.069
29220,5589.6846
30076,5524.323
30932,5524.323
31788,5690.5117
32644,5910.7476
33500,322.078
34356,5236.069
35212,7584.0005
36068,7587.4185
36924,7587.4185
37780,8006.8496
38636,9435.903
39492,322.078
40348,5236.069
117,8817.96
973,8817.96
1829,9203.241
2685,10616.939
3541,570.14484
4397,7079.6606
5253,7153.0767
6109,6796.6875
6965,6796.6875
7821,6837.525
8677,6782.5244
9533,570.14484
10389,7079.6606
11245,9026.768
12101,9013.481
12957,9013.481
13813,9398.763
14669,10865.012
15525,547.9096
16381,7227.892
17237,7301.308
18093,6992.208
18949,6992.208
19805,7033.0454
20661,7314.244
21517,547.9096
22373,7227.892
23229,9026.768
24085,9013.481
24941,9013.481
25797,9398.763
26653,10865.012
27509,547.9096
28365,7227.892
29221,7301.308
30077,6992.208
30933,6992.208
31789,7033.0454
32645,7314.244
33501,547.9096
34357,7227.892
35213,9026.768
36069,9013.481
36925,9013.481
37781,9398.763
38637,10865.012
39493,547.9096
40349,7227.892
118,7289.508
974,7289.508
1830,7685.912
2686,9270.239
3542,338.98962
4398,5633.945
5254,5671.9023
6110,5416.2554
6966,5416.2554
7822,5457.093
8678,5765.048
9534,338.98962
10390,5633.945
11246,7350.936
12102,7337.65
12958,7337.65
13814,7734.054
14670,9270.239
15526,338.98962
16382,5633.945
17238,5671.9023
18094,5416.2554
18950,5416.2554
19806,5457.093
20662,5765.048
21518,338.98962
22374,5633.945
23230,7350.936
24086,7337.65
24942,7337.65
25798,7734.054
26654,9270.239
27510,338.98962
28366,5633.945
29222,5671.9023
30078,5416.2554
30934,5416.2554
31790,5457.093
32646,5765.048
33502,338.98962
34358,5633.945
35214,7350.936
36070,7337.65
36926,7337.65
37782,7734.054
38638,9270.239
39494,338.98962
40350,5633.945
119,8580.897
975,8580.897
1831,8989.205
2687,10366.698
3543,272.33813
4399,6593.6304
5255,6910.9346
6111,6811.071
6967,6811.071
7823,6851.908
8679,6822.341
9535,272.33813
10391,6593.6304
11247,8593.081
12103,8580.897
12959,8580.897
13815,8989.205
14671,10366.698
15527,272.33813
16383,6593.6304
17239,6910.9346
18095,6811.071
18951,6811.071
19807,6851.908
20663,6822.341
21519,272.33813
22375,6593.6304
23231,8593.081
24087,8580.897
24943,8580.897
25799,8989.205
26655,10366.698
27511,272.33813
28367,6593.6304
29223,6910.9346
30079,6811.071
30935,6811.071
31791,6880.7915
32647,7082.359
33503,272.33813
34359,6593.6304
35215,8606.363
36071,8609.781
36927,8609.781
37783,9018.089
38639,10443.468
39495,272.33813
40351,6593.6304
120,8978.97
976,8978.97
1832,9364.251
2688,10523.036
3544,789.20734
4400,6995.4033
5256,7068.8193
6112,6680.018
6968,6680.018
7824,6720.8555
8680,6390.1196
9536,789.20734
10392,6995.4033
11248,9040.398
12104,9027.112
12960,9027.112
13816,9412.394
14672,10653.599
15528,789.20734
16384,6995.4033
17240,7069.6724
18096,6728.16
18952,6728.16
19808,6768.9976
20664,6857.5645
21520,789.20734
22376,6995.4033
23232,9040.398
24088,9027.112
24944,9027.112
25800,9412.394
26656,10653.599
27512,789.20734
28368,6995.4033
29224,7069.6724
30080,6728.16
30936,6728.16
31792,6768.9976
32648,6857.5645
33504,789.20734
34360,6995.4033
35216,9040.398
36072,9027.112
36928,9027.112
37784,9412.394
38640,10653.599
39496,789.20734
40352,6995.4033
121,7738.5215
977,7738.5215
1833,8263.248
2689,9645.007
3545,210.28468
4401,6040.086
5257,6078.0435
6113,5854.8086
6969,5854.8086
7825,5895.646
8681,6096.34
9537,210.28468
10393,6040.086
11249,7799.9497
12105,7786.6636
12961,7786.6636
13817,8311.391
14673,9645.007
15529,210.28468
16385,6040.086
17241,6078.0435
18097,5854.8086
18953,5854.8086
19809,5895.646
20665,6096.34
21521,210.28468
22377,6040.086
23233,7799.9497
24089,7786.6636
24945,7786.6636
25801,8311.391
26657,9645.007
27513,210.28468
28369,6040.086
29225,6078.0435
30081,5854.8086
30937,5854.8086
31793,5895.646
32649,6096.34
33505,210.28468
34361,6040.086
35217,7799.9497
36073,7786.6636
36929,7786.6636
37785,8311.391
38641,9645.007
39497,210.28468
40353,6040.086
122,8632.413
978,8632.413
1834,9017.694
2690,10278.531
3546,452.51526
4402,6962.0312
5258,7035.4473
6114,6679.058
6970,6679.058
7826,6719.8955
8682,6512.0337
9538,452.51526
10394,6962.0312
11250,8670.455
12106,8657.169
12962,8657.169
13818,9042.45
14674,10355.838
15530,469.60803
16386,6939.497
17242,7012.913
18098,6703.813
18954,6703.813
19810,6744.6504
20666,6872.988
21522,469.60803
22378,6939.497
23234,8670.455
24090,8657.169
24946,8657.169
25802,9042.45
26658,10355.838
27514,469.60803
28370,6939.497
29226,7012.913
30082,6703.813
30938,6703.813
31794,6744.6504
32650,6872.988
33506,469.60803
34362,6939.497
35218,8670.455
36074,8657.169
36930,8657.169
37786,9042.45
38642,10355.838
39498,469.60803
40354,6939.497
123,8719.815
979,8719.815
1835,9128.123
2691,10496.884
3547,340.19586
4403,6661.488
5259,6978.792
6115,6878.928
6971,6878.928
7827,6919.7656
8683,6881.466
9539,340.19586
10395,6661.488
11251,8731.999
12107,8719.815
12963,8719.815
13819,9128.123
14675,10496.884
15531,340.19586
16387,6661.488
17243,6978.792
18099,6878.928
18955,6878.928
19811,6919.7656
20667,6881.466
21523,340.19586
22379,6661.488
23235,8731.999
24091,8719.815
24947,8719.815
25803,9128.123
26659,10496.884
27515,340.19586
28371,6661.488
29227,6978.792
30083,6878.928
30939,6878.928
31795,6948.649
32651,7141.484
33507,340.19586
34363,6661.488
35219,8745.281
36075,8748.699
36931,8748.699
37787,9157.007
38643,10573.653
39499,340.19586
40355,6661.488
124,8165.306
980,8165.306
1836,8422.26
2692,9881.184
3548,494.91943
4404,6526.3726
5260,6563.477
6116,6174.676
6972,6174.676
7828,6215.513
8684,6057.197
9540,494.91943
10396,6526.3726
11252,8226.734
12108,8213.448
12964,8213.448
13820,8470.402
14676,10011.746
15532,535.3998
16388,6527.2256
17244,6564.33
18100,6222.818
18956,6222.818
19812,6263.6553
20668,6524.6416
21524,535.3998
22380,6527.2256
23236,8226.734
24092,8213.448
24948,8213.448
25804,8470.402
26660,10011.746
27516,535.3998
28372,6527.2256
29228,6564.33
30084,6222.818
30940,6222.818
31796,6263.6553
32652,6524.6416
33508,535.3998
34364,6527.2256
35220,8226.734
36076,8213.448
36932,8213.448
37788,8470.402
38644,10011.746
39500,535.3998
40356,6527.2256
125,6983.151
981,6983.151
1837,7402.582
2693,8976.382
3549,-4.530445
4405,4865.7324
5261,5196.319
6117,5095.648
6973,5095.648
7829,5136.4854
8685,5381.999
9541,-4.530445
10397,4865.7324
11253,7008.616
12109,7012.034
12965,7012.034
13821,7431.4653
14677,8976.382
15533,-4.530445
16389,4865.7324
17245,5196.319
18101,5095.648
18957,5095.648
19813,5136.4854
20669,5381.999
21525,-4.530445
22381,4865.7324
23237,7008.616
24093,7012.034
24949,7012.034
25805,7431.4653
26661,8976.382
27517,-4.530445
28373,4865.7324
29229,5196.319
30085,5095.648
30941,5095.648
31797,5136.4854
32653,5381.999
33509,-4.530445
34365,4865.7324
35221,7008.616
36077,7012.034
36933,7012.034
37789,7431.4653
38645,8976.382
39501,-4.530445
40357,4865.7324
126,7096.1606
982,7096.1606
1838,7515.592
2694,9080.659
3550,-60.734974
4406,5027.2534
5262,5357.84
6118,5257.169
6974,5257.169
7830,5298.0063
8686,5534.7876
9542,-60.734974
10398,5027.2534
11254,7121.626
12110,7125.044
12966,7125.044
13822,7544.475
14678,9080.659
15534,-60.734974
16390,5027.2534
17246,5357.84
18102,5257.169
18958,5257.169
19814,5298.0063
20670,5534.7876
21526,-60.734974
22382,5027.2534
23238,7121.626
24094,7125.044
24950,7125.044
25806,7544.475
26662,9080.659
27518,-60.734974
28374,-60.734974
29230,5357.84
30086,5257.169
30942,5257.169
31798,5298.0063
32654,5534.7876
33510,-60.734974
34366,5027.2534
35222,7121.626
36078,7125.044
36934,7125.044
37790,7544.475
38646,9080.659
39502,-60.734974
40358,5027.2534
127,8268.057
983,8268.057
1839,8989.76
2695,10045.525
3551,196.85066
4407,6676.5767
5263,6797.547
6119,6723.2764
6975,6723.2764
7831,6764.114
8687,6432.611
9543,196.85066
10399,6676.5767
11255,8283.658
12111,8268.057
12967,8268.057
13823,8989.76
14679,10045.525
15535,196.85066
16391,6676.5767
17247,6797.547
18103,6723.2764
18959,6723.2764
19815,6764.114
20671,6432.611
21527,196.85066
22383,6676.5767
23239,8283.658
24095,8268.057
24951,8268.057
25807,8989.76
26663,10045.525
27519,196.85066
28375,6676.5767
29231,6797.547
30087,6723.2764
30943,6723.2764
31799,6792.997
32655,6744.6187
33511,196.85066
34367,6676.5767
35223,8296.94
36079,8296.94
36935,8296.94
37791,9018.644
38647,10156.829
39503,196.85066
40359,6676.5767
128,7916.1294
984,7916.1294
1840,8463.883
2696,9860.919
3552,288.99786
4408,5886.115
5264,6253.013
6120,6152.3423
6976,6152.3423
7832,6193.1797
8688,6406.6655
9544,288.99786
10400,5886.115
11256,7941.5947
12112,7945.0127
12968,7945.0127
13824,8492.767
14680,9877.9375
15536,288.99786
16392,5886.115
17248,6253.013
18104,6152.3423
18960,6152.3423
19816,6193.1797
20672,6406.6655
21528,288.99786
22384,5886.115
23240,7941.5947
24096,7945.0127
24952,7945.0127
25808,8492.767
26664,9877.9375
27520,288.99786
28376,5886.115
29232,6253.013
30088,6152.3423
30944,6152.3423
31800,6193.1797
32656,6406.6655
33512,288.99786
34368,5886.115
35224,7941.5947
36080,7945.0127
36936,7945.0127
37792,8492.767
38648,9877.9375
39504,288.99786
40360,5886.115
129,7745.229
985,7745.229
1841,8155.178
2697,9247.596
3553,369.6989
4409,6291.399
5265,6344.014
6121,6083.3755
6977,6083.3755
7833,6124.213
8689,5896.356
9545,369.6989
10401,6291.399
11257,7792.518
12113,7745.229
12969,7745.229
13825,8155.178
14681,9247.596
15537,369.6989
16393,6291.399
17249,6344.014
18105,6083.3755
18961,6083.3755
19817,6124.213
20673,5896.356
21529,369.6989
22385,6291.399
23241,7792.518
24097,7745.229
24953,7745.229
25809,8155.178
26665,9247.596
27521,369.6989
28377,6291.399
29233,6344.014
30089,6083.3755
30945,6083.3755
31801,6172.355
32657,6304.0503
33513,369.6989
34369,6291.399
35225,7793.371
36081,7793.371
36937,7793.371
37793,8203.32
38649,9318.408
39505,369.6989
40361,6291.399
130,6697.258
986,6697.258
1842,7116.689
2698,8615.0205
3554,21.710354
4410,4535.8867
5266,4853.191
6122,4736.919
6978,4736.919
7834,4777.7563
8690,4835.456
9546,21.710354
10402,4535.8867
11258,6709.441
12114,6697.258
12970,6697.258
13826,7116.689
14682,8615.0205
15538,21.710354
16394,4535.8867
17250,4853.191
18106,4736.919
18962,4736.919
19818,4777.7563
20674,4835.456
21530,21.710354
22386,4535.8867
23242,6709.441
24098,6697.258
24954,6697.258
25810,7116.689
26666,8615.0205
27522,21.710354
28378,4535.8867
29234,4853.191
30090,4736.919
30946,4736.919
31802,4806.6396
32658,5118.827
33514,21.710354
34370,4535.8867
35226,6722.723
36082,6726.141
36938,6726.141
37794,7145.5723
38650,8666.573
39506,21.710354
40362,4535.8867
131,7735.0815
987,7735.0815
1843,8282.836
2699,9679.871
3555,144.26183
4411,5741.379
5267,6058.683
6123,5942.411
6979,5942.411
7835,5983.2485
8691,6025.35
9547,144.26183
10403,5741.379
11259,7747.2646
12115,7735.0815
12971,7735.0815
13827,8282.836
14683,9679.871
15539,144.26183
16395,5741.379
17251,6058.683
18107,5942.411
18963,5942.411
19819,5983.2485
20675,6025.35
21531,144.26183
22387,5741.379
23243,7747.2646
24099,7735.0815
24955,7735.0815
25811,8282.836
26667,9679.871
27523,144.26183
28379,5741.379
